case_id,resource,activity,start_time,end_time
448,Senior Officer-000001,Approve loan offer,2023-03-22 13:49:26.964,2023-03-22 14:09:26.964
448,Clerk-000008,Approve application,2023-03-22 14:09:26.964,2023-03-22 14:14:26.964
451,Loan Officer-000002,Assess loan risk,2023-03-22 13:56:50.698,2023-03-22 14:16:50.698
450,AML Investigator-000002,AML check,2023-03-22 13:53:27.587,2023-03-22 14:17:34.843
447,Clerk-000007,Reject application,2023-03-22 14:08:21.945,2023-03-22 14:18:21.945
452,Loan Officer-000003,Assess loan risk,2023-03-22 13:58:55.028,2023-03-22 14:18:55.028
455,Clerk-000006,Check credit history,2023-03-22 13:57:21.324,2023-03-22 14:18:58.442
450,Appraiser-000001,Appraise property,2023-03-22 13:56:50.698,2023-03-22 14:25:55.650
453,Appraiser-000002,Appraise property,2023-03-22 13:58:55.028,2023-03-22 14:25:56.434
456,Clerk-000002,Check application form completeness,2023-03-22 14:22:10.629,2023-03-22 14:26:34.353
451,Clerk-000001,Reject application,2023-03-22 14:16:50.698,2023-03-22 14:26:50.698
452,Clerk-000003,Reject application,2023-03-22 14:18:55.028,2023-03-22 14:28:55.028
455,AML Investigator-000001,AML check,2023-03-22 13:57:21.324,2023-03-22 14:30:11.510
456,Clerk-000005,Return application back to applicant,2023-03-22 14:26:34.353,2023-03-22 14:31:34.353
455,Appraiser-000002,Appraise property,2023-03-22 14:25:56.434,2023-03-22 14:38:31.047
450,Clerk-000004,Check credit history,2023-03-22 13:53:27.587,2023-03-22 14:42:59.190
453,Loan Officer-000004,Assess loan risk,2023-03-22 14:25:56.434,2023-03-22 14:45:56.434
453,Loan Officer-000003,Design loan offer,2023-03-22 14:45:56.434,2023-03-22 14:48:07.071
455,Loan Officer-000001,Assess loan risk,2023-03-22 14:38:31.047,2023-03-22 14:58:31.047
450,Loan Officer-000002,Assess loan risk,2023-03-22 14:42:59.190,2023-03-23 07:02:59.190
455,Loan Officer-000004,Design loan offer,2023-03-22 14:58:31.047,2023-03-23 07:06:05.295
453,Senior Officer-000002,Approve loan offer,2023-03-22 14:48:07.071,2023-03-23 07:08:07.071
450,Clerk-000007,Reject application,2023-03-23 07:02:59.190,2023-03-23 07:12:59.190
453,Clerk-000006,Cancel application,2023-03-23 07:08:07.071,2023-03-23 07:13:07.071
454,Appraiser-000001,Appraise property,2023-03-22 14:25:55.650,2023-03-23 07:19:56.993
455,Senior Officer-000001,Approve loan offer,2023-03-23 07:06:05.295,2023-03-23 07:26:05.295
458,Clerk-000002,Check application form completeness,2023-03-23 07:11:16.857,2023-03-23 07:26:35.017
457,Clerk-000008,Check application form completeness,2023-03-22 14:56:42.325,2023-03-23 07:26:57.252
458,AML Investigator-000002,AML check,2023-03-23 07:26:35.017,2023-03-23 07:28:14.212
458,Clerk-000005,Check credit history,2023-03-23 07:26:35.017,2023-03-23 07:29:55.543
455,Clerk-000003,Cancel application,2023-03-23 07:26:05.295,2023-03-23 07:31:05.295
456,Applicant-000001,Applicant completes form,2023-03-22 14:31:34.353,2023-03-23 07:31:34.353
457,Clerk-000004,Check credit history,2023-03-23 07:26:57.252,2023-03-23 07:33:32.571
458,Appraiser-000002,Appraise property,2023-03-23 07:26:35.017,2023-03-23 07:34:56.173
459,Clerk-000001,Check application form completeness,2023-03-23 07:19:34.778,2023-03-23 07:36:12.133
460,Clerk-000007,Check application form completeness,2023-03-23 07:27:13.769,2023-03-23 07:38:48.163
454,Loan Officer-000003,Assess loan risk,2023-03-23 07:19:56.993,2023-03-23 07:39:56.993
456,Clerk-000006,Check application form completeness,2023-03-23 07:31:34.353,2023-03-23 07:45:40.633
454,Loan Officer-000002,Design loan offer,2023-03-23 07:39:56.993,2023-03-23 07:49:03.266
459,Appraiser-000002,Appraise property,2023-03-23 07:36:12.133,2023-03-23 07:53:57.706
456,Appraiser-000002,Appraise property,2023-03-23 07:53:57.706,2023-03-23 07:54:47.197
458,Loan Officer-000001,Assess loan risk,2023-03-23 07:34:56.173,2023-03-23 07:54:56.173
458,Loan Officer-000004,Design loan offer,2023-03-23 07:54:56.173,2023-03-23 07:54:56.925
457,Appraiser-000001,Appraise property,2023-03-23 07:26:57.252,2023-03-23 08:00:48.752
457,AML Investigator-000001,AML check,2023-03-23 07:26:57.252,2023-03-23 08:06:53.041
459,Clerk-000002,Check credit history,2023-03-23 07:36:12.133,2023-03-23 08:08:59.112
454,Senior Officer-000002,Approve loan offer,2023-03-23 07:49:03.266,2023-03-23 08:09:03.266
460,Appraiser-000002,Appraise property,2023-03-23 07:54:47.197,2023-03-23 08:10:02.053
454,Clerk-000003,Approve application,2023-03-23 08:09:03.266,2023-03-23 08:14:03.266
458,Senior Officer-000001,Approve loan offer,2023-03-23 07:54:56.925,2023-03-23 08:14:56.925
458,Clerk-000001,Cancel application,2023-03-23 08:14:56.925,2023-03-23 08:19:56.925
456,AML Investigator-000001,AML check,2023-03-23 08:06:53.041,2023-03-23 08:20:02.662
461,Clerk-000004,Check application form completeness,2023-03-23 08:11:48.938,2023-03-23 08:22:31.146
460,AML Investigator-000001,AML check,2023-03-23 08:20:02.662,2023-03-23 08:25:25.206
457,Loan Officer-000003,Assess loan risk,2023-03-23 08:06:53.041,2023-03-23 08:26:53.041
457,Loan Officer-000002,Design loan offer,2023-03-23 08:26:53.041,2023-03-23 08:40:34.776
459,AML Investigator-000002,AML check,2023-03-23 07:36:12.133,2023-03-23 08:46:16.183
460,Clerk-000008,Check credit history,2023-03-23 07:38:48.163,2023-03-23 08:55:28.367
457,Senior Officer-000002,Approve loan offer,2023-03-23 08:40:34.776,2023-03-23 09:00:34.776
457,Clerk-000006,Approve application,2023-03-23 09:00:34.776,2023-03-23 09:05:34.776
459,Loan Officer-000001,Assess loan risk,2023-03-23 08:46:16.183,2023-03-23 09:06:16.183
459,Loan Officer-000003,Design loan offer,2023-03-23 09:06:16.183,2023-03-23 09:08:43.071
461,Appraiser-000001,Appraise property,2023-03-23 08:22:31.146,2023-03-23 09:11:28.779
461,AML Investigator-000001,AML check,2023-03-23 08:25:25.206,2023-03-23 09:13:54.558
460,Loan Officer-000004,Assess loan risk,2023-03-23 08:55:28.367,2023-03-23 09:15:28.367
456,Clerk-000005,Check credit history,2023-03-23 07:45:40.633,2023-03-23 09:21:06.342
462,Clerk-000002,Check application form completeness,2023-03-23 09:10:52.128,2023-03-23 09:23:22.032
460,Clerk-000003,Reject application,2023-03-23 09:15:28.367,2023-03-23 09:25:28.367
459,Senior Officer-000001,Approve loan offer,2023-03-23 09:08:43.071,2023-03-23 09:28:43.071
459,Clerk-000004,Approve application,2023-03-23 09:28:43.071,2023-03-23 09:33:43.071
462,Clerk-000001,Check credit history,2023-03-23 09:23:22.032,2023-03-23 09:33:58.636
462,Appraiser-000002,Appraise property,2023-03-23 09:23:22.032,2023-03-23 09:36:44.261
456,Loan Officer-000002,Assess loan risk,2023-03-23 09:21:06.342,2023-03-23 09:41:06.342
456,Loan Officer-000001,Design loan offer,2023-03-23 09:41:06.342,2023-03-23 09:44:36.640
462,AML Investigator-000002,AML check,2023-03-23 09:23:22.032,2023-03-23 09:51:51.080
463,Clerk-000008,Check application form completeness,2023-03-23 09:32:35.932,2023-03-23 10:03:47.321
456,Senior Officer-000002,Approve loan offer,2023-03-23 09:44:36.640,2023-03-23 10:04:36.640
456,Clerk-000003,Approve application,2023-03-23 10:04:36.640,2023-03-23 10:09:36.640
462,Loan Officer-000003,Assess loan risk,2023-03-23 09:51:51.080,2023-03-23 10:11:51.080
465,Clerk-000005,Check application form completeness,2023-03-23 09:55:18.804,2023-03-23 10:15:40.698
461,Clerk-000007,Check credit history,2023-03-23 08:22:31.146,2023-03-23 10:16:23.105
463,Appraiser-000001,Appraise property,2023-03-23 10:03:47.321,2023-03-23 10:19:39.627
462,Clerk-000004,Reject application,2023-03-23 10:11:51.080,2023-03-23 10:21:51.080
464,Clerk-000006,Check application form completeness,2023-03-23 09:37:27.670,2023-03-23 10:24:35.357
465,AML Investigator-000002,AML check,2023-03-23 10:15:40.698,2023-03-23 10:26:05.565
465,Appraiser-000002,Appraise property,2023-03-23 10:15:40.698,2023-03-23 10:26:25.282
463,Clerk-000002,Check credit history,2023-03-23 10:03:47.321,2023-03-23 10:27:17.552
464,Clerk-000008,Check credit history,2023-03-23 10:24:35.357,2023-03-23 10:29:39.342
461,Loan Officer-000004,Assess loan risk,2023-03-23 10:16:23.105,2023-03-23 10:36:23.105
464,Appraiser-000001,Appraise property,2023-03-23 10:24:35.357,2023-03-23 10:36:31.793
465,Clerk-000001,Check credit history,2023-03-23 10:15:40.698,2023-03-23 10:44:13.234
464,AML Investigator-000002,AML check,2023-03-23 10:26:05.565,2023-03-23 10:45:39.325
461,Clerk-000003,Reject application,2023-03-23 10:36:23.105,2023-03-23 10:46:23.105
463,AML Investigator-000001,AML check,2023-03-23 10:03:47.321,2023-03-23 10:58:35.979
466,Clerk-000005,Check application form completeness,2023-03-23 10:54:40.347,2023-03-23 10:59:13.224
465,Loan Officer-000002,Assess loan risk,2023-03-23 10:44:13.234,2023-03-23 11:04:13.234
464,Loan Officer-000001,Assess loan risk,2023-03-23 10:45:39.325,2023-03-23 11:05:39.325
465,Loan Officer-000004,Design loan offer,2023-03-23 11:04:13.234,2023-03-23 11:06:37.403
464,Clerk-000006,Reject application,2023-03-23 11:05:39.325,2023-03-23 11:15:39.325
463,Loan Officer-000003,Assess loan risk,2023-03-23 10:58:35.979,2023-03-23 11:18:35.979
467,Clerk-000007,Check application form completeness,2023-03-23 10:55:10.390,2023-03-23 11:21:27.478
467,Clerk-000002,Check credit history,2023-03-23 11:21:27.478,2023-03-23 11:21:32.883
466,AML Investigator-000002,AML check,2023-03-23 10:59:13.224,2023-03-23 11:25:19.550
465,Senior Officer-000001,Approve loan offer,2023-03-23 11:06:37.403,2023-03-23 11:26:37.403
463,Loan Officer-000002,Design loan offer,2023-03-23 11:18:35.979,2023-03-23 11:27:16.125
465,Clerk-000008,Cancel application,2023-03-23 11:26:37.403,2023-03-23 11:31:37.403
463,Senior Officer-000002,Approve loan offer,2023-03-23 11:27:16.125,2023-03-23 11:47:16.125
467,Appraiser-000001,Appraise property,2023-03-23 11:21:27.478,2023-03-23 11:49:16.547
463,Clerk-000001,Cancel application,2023-03-23 11:47:16.125,2023-03-23 11:52:16.125
469,Clerk-000005,Check application form completeness,2023-03-23 12:02:56.942,2023-03-23 12:18:44.850
469,Appraiser-000001,Appraise property,2023-03-23 12:18:44.850,2023-03-23 12:18:46.164
467,AML Investigator-000001,AML check,2023-03-23 11:21:27.478,2023-03-23 12:21:08.514
469,Clerk-000006,Check credit history,2023-03-23 12:18:44.850,2023-03-23 12:21:57.723
466,Appraiser-000002,Appraise property,2023-03-23 10:59:13.224,2023-03-23 12:23:47.110
466,Clerk-000004,Check credit history,2023-03-23 10:59:13.224,2023-03-23 12:28:17.334
470,Clerk-000007,Check application form completeness,2023-03-23 12:21:25.619,2023-03-23 12:34:38.099
467,Loan Officer-000001,Assess loan risk,2023-03-23 12:21:08.514,2023-03-23 12:41:08.514
470,Clerk-000008,Check credit history,2023-03-23 12:34:38.099,2023-03-23 12:45:04.062
468,Clerk-000003,Check application form completeness,2023-03-23 12:01:04.613,2023-03-23 12:45:08.954
466,Loan Officer-000004,Assess loan risk,2023-03-23 12:28:17.334,2023-03-23 12:48:17.334
468,Appraiser-000002,Appraise property,2023-03-23 12:45:08.954,2023-03-23 12:50:26.088
469,AML Investigator-000002,AML check,2023-03-23 12:18:44.850,2023-03-23 12:52:45.473
471,Clerk-000002,Check application form completeness,2023-03-23 12:25:11.496,2023-03-23 12:57:40.757
470,Appraiser-000001,Appraise property,2023-03-23 12:34:38.099,2023-03-23 12:58:20.168
467,Loan Officer-000003,Design loan offer,2023-03-23 12:41:08.514,2023-03-23 13:00:43.718
468,AML Investigator-000002,AML check,2023-03-23 12:52:45.473,2023-03-23 13:03:28.316
471,AML Investigator-000002,AML check,2023-03-23 13:03:28.316,2023-03-23 13:05:15.346
466,Loan Officer-000002,Design loan offer,2023-03-23 12:48:17.334,2023-03-23 13:07:09.313
472,Clerk-000005,Check application form completeness,2023-03-23 12:54:47.616,2023-03-23 13:10:35.811
469,Loan Officer-000001,Assess loan risk,2023-03-23 12:52:45.473,2023-03-23 13:12:45.473
472,AML Investigator-000002,AML check,2023-03-23 13:10:35.811,2023-03-23 13:15:00.256
468,Clerk-000001,Check credit history,2023-03-23 12:45:08.954,2023-03-23 13:20:17.571
467,Senior Officer-000001,Approve loan offer,2023-03-23 13:00:43.718,2023-03-23 13:20:43.718
471,Clerk-000006,Check credit history,2023-03-23 12:57:40.757,2023-03-23 13:23:47.483
472,Clerk-000004,Check credit history,2023-03-23 13:10:35.811,2023-03-23 13:25:35.817
467,Clerk-000007,Cancel application,2023-03-23 13:20:43.718,2023-03-23 13:25:43.718
466,Senior Officer-000002,Approve loan offer,2023-03-23 13:07:09.313,2023-03-23 13:27:09.313
466,Clerk-000008,Approve application,2023-03-23 13:27:09.313,2023-03-23 13:32:09.313
470,AML Investigator-000001,AML check,2023-03-23 12:34:38.099,2023-03-23 13:38:23.629
468,Loan Officer-000003,Assess loan risk,2023-03-23 13:20:17.571,2023-03-23 13:40:17.571
471,Appraiser-000002,Appraise property,2023-03-23 12:57:40.757,2023-03-23 13:42:52.561
468,Loan Officer-000001,Design loan offer,2023-03-23 13:40:17.571,2023-03-23 13:48:00.295
473,Clerk-000003,Check application form completeness,2023-03-23 13:42:28.794,2023-03-23 13:48:16.017
469,Loan Officer-000004,Design loan offer,2023-03-23 13:12:45.473,2023-03-23 13:48:19.536
473,Clerk-000002,Check credit history,2023-03-23 13:48:16.017,2023-03-23 13:50:14.120
473,AML Investigator-000002,AML check,2023-03-23 13:48:16.017,2023-03-23 13:56:28.596
470,Loan Officer-000002,Assess loan risk,2023-03-23 13:38:23.629,2023-03-23 13:58:23.629
471,Loan Officer-000003,Assess loan risk,2023-03-23 13:42:52.561,2023-03-23 14:02:52.561
471,Loan Officer-000001,Design loan offer,2023-03-23 14:02:52.561,2023-03-23 14:04:33.878
473,Appraiser-000002,Appraise property,2023-03-23 13:48:16.017,2023-03-23 14:06:24.742
468,Senior Officer-000001,Approve loan offer,2023-03-23 13:48:00.295,2023-03-23 14:08:00.295
469,Senior Officer-000002,Approve loan offer,2023-03-23 13:48:19.536,2023-03-23 14:08:19.536
470,Clerk-000005,Reject application,2023-03-23 13:58:23.629,2023-03-23 14:08:23.629
472,Appraiser-000001,Appraise property,2023-03-23 13:10:35.811,2023-03-23 14:12:32.482
468,Clerk-000001,Approve application,2023-03-23 14:08:00.295,2023-03-23 14:13:00.295
469,Clerk-000006,Approve application,2023-03-23 14:08:19.536,2023-03-23 14:13:19.536
473,Loan Officer-000004,Assess loan risk,2023-03-23 14:06:24.742,2023-03-23 14:26:24.742
471,Senior Officer-000001,Approve loan offer,2023-03-23 14:08:00.295,2023-03-23 14:28:00.295
472,Loan Officer-000002,Assess loan risk,2023-03-23 14:12:32.482,2023-03-23 14:32:32.482
471,Clerk-000004,Cancel application,2023-03-23 14:28:00.295,2023-03-23 14:33:00.295
472,Clerk-000007,Reject application,2023-03-23 14:32:32.482,2023-03-23 14:42:32.482
473,Loan Officer-000003,Design loan offer,2023-03-23 14:26:24.742,2023-03-23 14:48:17.007
473,Senior Officer-000002,Approve loan offer,2023-03-23 14:48:17.007,2023-03-24 07:08:17.007
473,Clerk-000008,Cancel application,2023-03-24 07:08:17.007,2023-03-24 07:13:17.007
475,Clerk-000002,Check application form completeness,2023-03-24 08:03:09.641,2023-03-24 08:15:03.013
474,Clerk-000003,Check application form completeness,2023-03-24 07:36:57.959,2023-03-24 08:20:09.710
474,Clerk-000001,Check credit history,2023-03-24 08:20:09.710,2023-03-24 08:22:04.886
474,Appraiser-000001,Appraise property,2023-03-24 08:20:09.710,2023-03-24 08:23:00.411
475,AML Investigator-000001,AML check,2023-03-24 08:15:03.013,2023-03-24 08:31:29.668
475,Appraiser-000002,Appraise property,2023-03-24 08:15:03.013,2023-03-24 08:32:01.525
474,AML Investigator-000002,AML check,2023-03-24 08:20:09.710,2023-03-24 09:03:41.216
475,Clerk-000005,Check credit history,2023-03-24 08:15:03.013,2023-03-24 09:09:23.677
474,Loan Officer-000001,Assess loan risk,2023-03-24 09:03:41.216,2023-03-24 09:23:41.216
474,Loan Officer-000002,Design loan offer,2023-03-24 09:23:41.216,2023-03-24 09:23:42.314
475,Loan Officer-000004,Assess loan risk,2023-03-24 09:09:23.677,2023-03-24 09:29:23.677
475,Loan Officer-000003,Design loan offer,2023-03-24 09:29:23.677,2023-03-24 09:32:11.262
474,Senior Officer-000001,Approve loan offer,2023-03-24 09:23:42.314,2023-03-24 09:43:42.314
474,Clerk-000006,Approve application,2023-03-24 09:43:42.314,2023-03-24 09:48:42.314
475,Senior Officer-000002,Approve loan offer,2023-03-24 09:32:11.262,2023-03-24 09:52:11.262
475,Clerk-000004,Approve application,2023-03-24 09:52:11.262,2023-03-24 09:57:11.262
476,Clerk-000007,Check application form completeness,2023-03-24 10:09:12.479,2023-03-24 10:18:00.824
476,Clerk-000008,Check credit history,2023-03-24 10:18:00.824,2023-03-24 10:54:35.835
476,Appraiser-000001,Appraise property,2023-03-24 10:18:00.824,2023-03-24 10:58:54.553
478,Clerk-000003,Check application form completeness,2023-03-24 11:11:38.654,2023-03-24 11:12:43.003
476,AML Investigator-000001,AML check,2023-03-24 10:18:00.824,2023-03-24 11:17:00.259
478,Appraiser-000002,Appraise property,2023-03-24 11:12:43.003,2023-03-24 11:24:01.909
478,AML Investigator-000002,AML check,2023-03-24 11:12:43.003,2023-03-24 11:26:06.677
477,Clerk-000002,Check application form completeness,2023-03-24 11:11:13.771,2023-03-24 11:32:15.166
476,Loan Officer-000001,Assess loan risk,2023-03-24 11:17:00.259,2023-03-24 11:37:00.259
476,Loan Officer-000002,Design loan offer,2023-03-24 11:37:00.259,2023-03-24 11:41:02.163
477,AML Investigator-000001,AML check,2023-03-24 11:32:15.166,2023-03-24 11:48:15.789
478,Clerk-000001,Check credit history,2023-03-24 11:12:43.003,2023-03-24 11:51:24.098
476,Senior Officer-000001,Approve loan offer,2023-03-24 11:41:02.163,2023-03-24 12:01:02.163
477,Clerk-000005,Check credit history,2023-03-24 11:32:15.166,2023-03-24 12:01:34.837
476,Clerk-000004,Approve application,2023-03-24 12:01:02.163,2023-03-24 12:06:02.163
479,Clerk-000006,Check application form completeness,2023-03-24 11:35:06.026,2023-03-24 12:06:37.897
479,Clerk-000008,Check credit history,2023-03-24 12:06:37.897,2023-03-24 12:09:11.015
478,Loan Officer-000004,Assess loan risk,2023-03-24 11:51:24.098,2023-03-24 12:11:24.098
478,Loan Officer-000003,Design loan offer,2023-03-24 12:11:24.098,2023-03-24 12:13:20.386
479,Appraiser-000002,Appraise property,2023-03-24 12:06:37.897,2023-03-24 12:20:02.574
479,AML Investigator-000002,AML check,2023-03-24 12:06:37.897,2023-03-24 12:21:08.230
478,Senior Officer-000002,Approve loan offer,2023-03-24 12:13:20.386,2023-03-24 12:33:20.386
478,Clerk-000003,Approve application,2023-03-24 12:33:20.386,2023-03-24 12:38:20.386
479,Loan Officer-000001,Assess loan risk,2023-03-24 12:21:08.230,2023-03-24 12:41:08.230
479,Loan Officer-000002,Design loan offer,2023-03-24 12:41:08.230,2023-03-24 12:41:59.829
480,Clerk-000007,Check application form completeness,2023-03-24 12:04:08.194,2023-03-24 12:53:30.889
481,Clerk-000002,Check application form completeness,2023-03-24 12:48:28.129,2023-03-24 12:55:52.872
480,Clerk-000001,Check credit history,2023-03-24 12:53:30.889,2023-03-24 12:57:19.296
480,AML Investigator-000001,AML check,2023-03-24 12:53:30.889,2023-03-24 12:57:49.497
481,AML Investigator-000002,AML check,2023-03-24 12:55:52.872,2023-03-24 12:59:20.786
479,Senior Officer-000001,Approve loan offer,2023-03-24 12:41:59.829,2023-03-24 13:01:59.829
479,Clerk-000004,Approve application,2023-03-24 13:01:59.829,2023-03-24 13:06:59.829
481,Clerk-000005,Check credit history,2023-03-24 12:55:52.872,2023-03-24 13:09:26.301
484,Clerk-000003,Check application form completeness,2023-03-24 13:12:50.787,2023-03-24 13:13:10.675
484,Clerk-000007,Check credit history,2023-03-24 13:13:10.675,2023-03-24 13:13:35.079
477,Appraiser-000001,Appraise property,2023-03-24 11:32:15.166,2023-03-24 13:22:35.712
481,Appraiser-000001,Appraise property,2023-03-24 13:22:35.712,2023-03-24 13:27:16.454
480,Appraiser-000002,Appraise property,2023-03-24 12:53:30.889,2023-03-24 13:41:36.620
477,Loan Officer-000004,Assess loan risk,2023-03-24 13:22:35.712,2023-03-24 13:42:35.712
481,Loan Officer-000003,Assess loan risk,2023-03-24 13:27:16.454,2023-03-24 13:47:16.454
481,Loan Officer-000002,Design loan offer,2023-03-24 13:47:16.454,2023-03-24 13:47:45.758
483,Clerk-000008,Check application form completeness,2023-03-24 13:05:08.386,2023-03-24 13:48:54.833
484,Appraiser-000001,Appraise property,2023-03-24 13:27:16.454,2023-03-24 13:50:30.134
484,AML Investigator-000001,AML check,2023-03-24 13:13:10.675,2023-03-24 13:51:13.378
477,Clerk-000002,Reject application,2023-03-24 13:42:35.712,2023-03-24 13:52:35.712
483,Clerk-000001,Check credit history,2023-03-24 13:48:54.833,2023-03-24 13:58:51.830
480,Loan Officer-000001,Assess loan risk,2023-03-24 13:41:36.620,2023-03-24 14:01:36.620
481,Senior Officer-000002,Approve loan offer,2023-03-24 13:47:45.758,2023-03-24 14:07:45.758
484,Loan Officer-000004,Assess loan risk,2023-03-24 13:51:13.378,2023-03-24 14:11:13.378
480,Clerk-000004,Reject application,2023-03-24 14:01:36.620,2023-03-24 14:11:36.620
483,Appraiser-000002,Appraise property,2023-03-24 13:48:54.833,2023-03-24 14:12:20.377
481,Clerk-000005,Cancel application,2023-03-24 14:07:45.758,2023-03-24 14:12:45.758
484,Loan Officer-000003,Design loan offer,2023-03-24 14:11:13.378,2023-03-24 14:23:03.012
482,Clerk-000006,Check application form completeness,2023-03-24 13:02:08.163,2023-03-24 14:27:53.766
482,Clerk-000003,Return application back to applicant,2023-03-24 14:27:53.766,2023-03-24 14:32:53.766
483,AML Investigator-000002,AML check,2023-03-24 13:48:54.833,2023-03-24 14:38:18.596
484,Senior Officer-000001,Approve loan offer,2023-03-24 14:23:03.012,2023-03-24 14:43:03.012
484,Clerk-000007,Cancel application,2023-03-24 14:43:03.012,2023-03-24 14:48:03.012
483,Loan Officer-000002,Assess loan risk,2023-03-24 14:38:18.596,2023-03-24 14:58:18.596
483,Loan Officer-000001,Design loan offer,2023-03-24 14:58:18.596,2023-03-24 14:58:57.472
483,Senior Officer-000002,Approve loan offer,2023-03-24 14:58:57.472,2023-03-27 07:18:57.472
483,Clerk-000002,Cancel application,2023-03-27 07:18:57.472,2023-03-27 07:23:57.472
482,Applicant-000001,Applicant completes form,2023-03-24 14:32:53.766,2023-03-27 07:32:53.766
486,Clerk-000004,Check application form completeness,2023-03-27 07:36:56.619,2023-03-27 07:40:55.462
486,Clerk-000006,Check credit history,2023-03-27 07:40:55.462,2023-03-27 07:43:59.812
482,Clerk-000001,Check application form completeness,2023-03-27 07:32:53.766,2023-03-27 07:55:42.677
487,Clerk-000005,Check application form completeness,2023-03-27 07:38:05.663,2023-03-27 08:04:56.738
488,Clerk-000003,Check application form completeness,2023-03-27 07:43:58.220,2023-03-27 08:11:27.779
482,Clerk-000007,Check credit history,2023-03-27 07:55:42.677,2023-03-27 08:18:00.761
482,Appraiser-000002,Appraise property,2023-03-27 07:55:42.677,2023-03-27 08:25:09.068
485,Clerk-000008,Check application form completeness,2023-03-27 07:10:26.725,2023-03-27 08:25:52.553
487,Clerk-000002,Check credit history,2023-03-27 08:04:56.738,2023-03-27 08:33:06.459
488,Clerk-000004,Check credit history,2023-03-27 08:11:27.779,2023-03-27 08:33:26.200
487,Appraiser-000002,Appraise property,2023-03-27 08:25:09.068,2023-03-27 08:35:55.719
486,Appraiser-000001,Appraise property,2023-03-27 07:40:55.462,2023-03-27 08:36:55.704
489,Clerk-000006,Check application form completeness,2023-03-27 08:23:54.471,2023-03-27 08:42:30.665
490,Clerk-000005,Check application form completeness,2023-03-27 08:26:35.265,2023-03-27 08:43:35.057
482,AML Investigator-000002,AML check,2023-03-27 07:55:42.677,2023-03-27 08:44:31.291
488,Appraiser-000001,Appraise property,2023-03-27 08:36:55.704,2023-03-27 08:48:30.279
486,AML Investigator-000001,AML check,2023-03-27 07:40:55.462,2023-03-27 09:02:29.172
485,Appraiser-000002,Appraise property,2023-03-27 08:35:55.719,2023-03-27 09:03:42.457
482,Loan Officer-000004,Assess loan risk,2023-03-27 08:44:31.291,2023-03-27 09:04:31.291
489,Clerk-000003,Check credit history,2023-03-27 08:42:30.665,2023-03-27 09:06:07.960
482,Clerk-000002,Reject application,2023-03-27 09:04:31.291,2023-03-27 09:14:31.291
486,Loan Officer-000003,Assess loan risk,2023-03-27 09:02:29.172,2023-03-27 09:22:29.172
490,Appraiser-000002,Appraise property,2023-03-27 09:03:42.457,2023-03-27 09:24:52.238
491,Clerk-000008,Check application form completeness,2023-03-27 08:50:40.216,2023-03-27 09:26:02.389
491,Appraiser-000002,Appraise property,2023-03-27 09:26:02.389,2023-03-27 09:31:36.408
486,Clerk-000004,Reject application,2023-03-27 09:22:29.172,2023-03-27 09:32:29.172
485,AML Investigator-000002,AML check,2023-03-27 08:44:31.291,2023-03-27 09:34:02.507
489,Appraiser-000001,Appraise property,2023-03-27 08:48:30.279,2023-03-27 09:35:56.827
485,Clerk-000001,Check credit history,2023-03-27 08:25:52.553,2023-03-27 09:45:04.733
488,AML Investigator-000002,AML check,2023-03-27 09:34:02.507,2023-03-27 09:46:28.338
489,AML Investigator-000002,AML check,2023-03-27 09:46:28.338,2023-03-27 09:47:00.333
492,Clerk-000005,Check application form completeness,2023-03-27 09:54:39.617,2023-03-27 10:05:02.413
485,Loan Officer-000002,Assess loan risk,2023-03-27 09:45:04.733,2023-03-27 10:05:04.733
488,Loan Officer-000001,Assess loan risk,2023-03-27 09:46:28.338,2023-03-27 10:06:28.338
485,Loan Officer-000003,Design loan offer,2023-03-27 10:05:04.733,2023-03-27 10:06:50.844
489,Loan Officer-000004,Assess loan risk,2023-03-27 09:47:00.333,2023-03-27 10:07:00.333
487,AML Investigator-000001,AML check,2023-03-27 09:02:29.172,2023-03-27 10:10:09.843
491,Clerk-000006,Check credit history,2023-03-27 09:26:02.389,2023-03-27 10:12:39.127
490,Clerk-000007,Check credit history,2023-03-27 08:43:35.057,2023-03-27 10:20:24.935
485,Senior Officer-000001,Approve loan offer,2023-03-27 10:06:50.844,2023-03-27 10:26:50.844
491,AML Investigator-000001,AML check,2023-03-27 10:10:09.843,2023-03-27 10:29:52.208
487,Loan Officer-000003,Assess loan risk,2023-03-27 10:10:09.843,2023-03-27 10:30:09.843
488,Loan Officer-000002,Design loan offer,2023-03-27 10:06:28.338,2023-03-27 10:30:20.874
485,Clerk-000002,Approve application,2023-03-27 10:26:50.844,2023-03-27 10:31:50.844
489,Loan Officer-000001,Design loan offer,2023-03-27 10:07:00.333,2023-03-27 10:33:15.145
492,Clerk-000003,Check credit history,2023-03-27 10:05:02.413,2023-03-27 10:33:28.218
492,Appraiser-000002,Appraise property,2023-03-27 10:05:02.413,2023-03-27 10:37:17.683
490,AML Investigator-000002,AML check,2023-03-27 09:47:00.333,2023-03-27 10:43:21.640
492,AML Investigator-000001,AML check,2023-03-27 10:29:52.208,2023-03-27 10:43:27.817
491,Loan Officer-000004,Assess loan risk,2023-03-27 10:29:52.208,2023-03-27 10:49:52.208
488,Senior Officer-000002,Approve loan offer,2023-03-27 10:30:20.874,2023-03-27 10:50:20.874
